id,name,title,slug,page_layout,tag_page_type,tag_media_1,tag_media_2,tag_language,tag_university,tag_canton,tag_special_content_1,tag_special_content_2,tag_references,tag_footnotes,tag_others,user_1_id,user_2_id,user_3_id,user_4_id,user_1_username,user_2_username,user_3_username,user_4_username
2134,Fühlen und Denken,Fühlen und Denken,2017-12-23-berninger,article,article,,,German,,,,,,,,25556,berninger,,,,,,
2137,Liebe als Bejahung des Anderen,Liebe als Bejahung des Anderen,2017-12-24-kruseebeling,article,article,,,German,,,,,,,,25558,kruseebeling,,,,,,
2140,Zwischen Gänschen und Heiligen,Zwischen Gänschen und Heiligen,2017-12-25-fischer,article,article,,,German,,,,,,,,580,fischer,,,,,,
2162,Zur Liebe gestiftet: Ereignis und Werden einer geteilten Erfahrung,Zur Liebe gestiftet: Ereignis und Werden einer geteilten Erfahrung,2017-12-26-gerlek,article,article,,,German,,,,,,,,25566,gerlek,,,,,,
2164,Liebe und Moral,Liebe und Moral,2017-12-27-herzberg,article,article,,,German,,,,,,,,25570,herzberg,,,,,,
2166,Das Du im Ich,Das Du im Ich,2017-12-29-lailachhennrich,article,article,,,German,,,,,,,,594,lailachhennrich,,,,,,
2171,Antonio Gramsci: Das Private im Dienste der Ökonomie,Antonio Gramsci: Das Private im Dienste der Ökonomie,2018-01-03-wankmueller,article,article,,,German,,,,,,,,25263,wankmueller,,,,,,
2169,Die Ehe zwischen Wiederverheiratungskomödie und Melodrama,Die Ehe zwischen Wiederverheiratungskomödie und Melodrama,2017-12-31-lotter,article,article,,,German,,,,,,,,25572,lotter,,,,,,
2178,Die Liebe sehnt sich nach einem Wir,Die Liebe sehnt sich nach einem Wir,2018-01-04-hattler,article,article,,,German,,,,,,,,25574,hattler,,,,,,
1754,Erotisches Philosophieren,Erotisches Philosophieren ,2017-11-17-mitscherlichschoenherr,article,article,,,German,,,,,,,,25534,mitscherlichschoenherr,,,,,,
983,Die Zukunft der Arbeit. Zeitsouverän arbeiten und leben im digitalen Zeitalter,Zeitsouverän arbeiten und leben im digitalen Zeitalter,2016-12-22-klier,article,article,,picture,German,,,,,,,,23815,klier,,,,,,
977,"Was ist Zeit, was ist Zukunft?","Was ist Zeit, was ist Zukunft?",2016-12-22-pfister,article,article,,,German,,,,,,,,25514,hpfister,,,,,,
981,"Wenn das Internet nicht vergisst, ist Vergebung dann möglich?","Wenn das Internet nicht vergisst, ist Vergebung dann möglich?",2016-12-22-funk,article,article,,,German,,,,,,,,602,funk,,,,,,
998,Hin zur totalen Automatisierung?,Hin zur totalen Automatisierung?,2016-08-30-coecklbergh,article,article,,,German,,,,,,,,25509,coecklbergh,,,,,,
988,Generierungsformen der Zukunft,Generierungsformen der Zukunft,2016-12-22-graf,article,article,,,German,,,,,,,,25512,rgraf,,,,,,
993,Liegt die Zukunft der Philosophie im Rechner?,Liegt die Zukunft der Philosophie im Rechner?,2016-08-15-christen,article,article,,,German,,,,,,,,25601,mchristen,,,,,,
995,Homo futura und Hypermoderne Technologie,Homo futura und hypermoderne Technologie,2016-08-21-irrgang,article,article,,,German,,,,,,,,24890,irrgang,,,,,,
1059,Pflanzen und die Zukunft der Natur: Ratschläge aus der Renaissance für gegenwärtige Gedanken,Pflanzen und die Zukunft der Natur,2017-01-04-muratori,article,article,,,German,,,,,,,,25500,muratori,,,,,,
1000,Zur Zukunft des Menschen,Zur Zukunft des Menschen,2016-09-05-streubel,article,article,,,German,,,,,,,,25507,streubel,,,,,,
1002,Die Zeit als Änderung,Die Zeit als Änderung,2017-01-15-schultz,article,article,,,German,,,,,,,,25505,schultz,,,,,,
1005,Die Zukunft der Entwicklungszusammenarbeit: In dubio pro reo,Die Zukunft der Entwicklungszusammenarbeit: In dubio pro reo,2016-09-20-mues,article,article,,,German,,,,,,,,25502,mues,,,,,,
1007,Das Narrativ Zukunft,Das Narrativ Zukunft,2016-09-29-lange,article,article,video,,German,,,,,,,,25776,lange,,,,,,
1060,Die Zukunft gehört dem Tier!,Die Zukunft gehört dem Tier!,2017-01-04-huber,article,article,,,German,,,,,,,,25499,rhuber,,,,,,
6817,"Podium ""Müssen wir Angst vor der Zukunft haben?""","Podium ""Müssen wir Angst vor der Zukunft haben?""",2016-11-17-ilg,article,article about event,audio,,German,,ZH,,our event,,,,25480,ilg,,,,,,
1064,„Was soll ich tun? – Habe Mut nachhaltig zu handeln!“,„Was soll ich tun? – Habe Mut nachhaltig zu handeln!“,2017-01-04-becker,article,article,,,German,,,,,,,,25497,becker,,,,,,
1365,Liebe und Politik,Liebe und Politik,2017-04-28-hartmann,article,article,,,German,,,,,,,,25284,hartmann,,,,,,
1313,Verletzlichkeit,Verletzlichkeit,2017-05-05-moser,article,article,,,German,,,,,,,,25493,gmoser,,,,,,
5244,Kann man eine Ideologie verhindern oder stoppen? ,Kann man eine Ideologie verhindern oder stoppen? ,2015-12-28-niazi,article,article,,,German,,,,,,,,225,niazi,,,,,,
1442,Soziale Werte und ihre Autorität,Soziale Werte und ihre Autorität,2017-06-10-glaeser,article,article,,,German,,,,,,,,25496,glaeser,,,,,,
1613,Die Liebe atmen lassen,Die Liebe atmen lassen,2017-09-28-schmid,article,article,,,German,,,,,,,,25928,wschmid,,,,,,
1678,Liebe und Gemeinschaft – das Ende für den Hedonismus?,Liebe und Gemeinschaft – das Ende für den Hedonismus?,2017-10-29-hildt,article,article,,,German,,,,,,,,25515,hildt,,,,,,
1696,Liebe dich selbst – wie du deinen Nächsten liebst,Liebe dich selbst – wie du deinen Nächsten liebst,2017-11-03-morgenroth,article,article,,,German,,,,,,,,24881,morgenroth,,,,,,
1804,Das Private und das Öffentliche: Wie patriarchale Strukturen Liebe und Gemeinschaft deformieren,Das Private und das Öffentliche: Wie patriarchale Strukturen Liebe und Gemeinschaft deformieren,2017-12-10-vonstuckrad,article,article,,,German,,,,,,,,25518,vonstuckrad,,,,,,
1809,Lassen sich Gefühle verstehen?,Lassen sich Gefühle verstehen?,2017-12-10-weberguskar,article,article,,,German,,,,,,,,25519,weberguskar,,,,,,
1758,Liebe ist „welthaftes Wirken“ und Verantwortung,Liebe ist „welthaftes Wirken“ und Verantwortung,2017-11-17-heinze,article,article,,,German,,,,,,,,25521,heinze,,,,,,
1848,Freundschaft – philosophisch betrachtet. Oder: Woran erkennt man echte Freundschaft?,Freundschaft – philosophisch betrachtet. Oder: Woran erkennt man echte Freundschaft?,2017-12-22-weidmann,article,article,,,German,,,,,,,,25526,weidmann,,,,,,
1842,Liebe ohne Kreuz?,Liebe ohne Kreuz?,2017-12-13-schiel,article,article,,,German,,,,,,,,25524,schiel,,,,,,
1850,"Liebe, Schmerz, Politik","Liebe, Schmerz, Politik",2017-12-16-thomas,article,article,,,German,,,,,,,,25528,thomas,,,,,,
2132,Politik braucht Liebe,Politik braucht Liebe,2017-12-22-muegge,article,article,,,German,,,,,,,,25529,muegge,,,,,,
1475,Gemeinschaft und Liebe,Gemeinschaft und Liebe,2017-07-12-salice,article,article,,,German,,,,,,,,25532,salice,,,,,,
2131,Philosophie als Liebe,Philosophie als Liebe,2017-12-26-moser,article,article,,,German,,,,,,,,686,smoser,,,,,,
1220,EVENT/ARTICLE Menschliche Verletzlichkeit,Menschliche Verletzlichkeit,2017-03-28-moser,article,article about event,audio,,German,,BE,,our event,,,,25493,gmoser,,,,,,
976,Zukunftsorientierte Zeit?,Zukunftsorientierte Zeit?,2016-12-23-leser,article,article,,,German,,,,,,,,2,leser,,,,,,
1443,Liebe zwischen Natur und Kultur,Liebe zwischen Natur und Kultur,2017-06-10-jamme,article,article,,,German,,,,,,,,25348,jamme,,,,,,
1455,Liebe und Gemeinschaft,Liebe und Gemeinschaft,2017-06-19-fellsches,article,article,,,German,,,,,,,,24873,fellsches,,,,,,
1722,Die Binde- und Sprengkraft namens Liebe,Die Binde- und Sprengkraft namens Liebe,2017-11-10-heinrichs,article,article,,,German,,,,,,,,,,,,,,,
1736,Warum gute Menschen glücklich sind,Warum gute Menschen glücklich sind,2017-11-12-kiesel,article,article,,,German,,,,,,,,25019,kiesel,,,,,,
6308,Meine Zeit am Gymnasium St.Klemens,Meine Zeit am Gymnasium St.Klemens,2022-10-17-ragoni,article,article,,,German,,,,,,,,24866,ragoni,,,,,,
6355,Meine Erfahrungen am Gymnasium am Münsterplatz,Meine Erfahrungen am Gymnasium am Münsterplatz,2022-10-25-kohler,article,article,,,German,,BS,,,,,,2133,kohler,,,,,,
6630,Meine Erfahrungen am Campus Muristalden,Meine Erfahrungen am Campus Muristalden,2022-12-12-thalmann,article,article,,,German,,BE,,,,,,24867,thalmann,,,,,,
1615,"Stürmische Zeiten für die Liebe: Emily Bronte, ""Wuthering Heights“ und das philosophische Konzept des Bösen","Stürmische Zeiten für die Liebe: Emily Bronte, „Wuthering Heights“ und das philosophische Konzept des Bösen",2017-09-29-dorchain,article,article,,,German,,,,,,,,25069,dorchain,,,,,,
1629,Attraktion und Repulsion als basale Kräfte der Gemeinschaftsbildung,Attraktion und Repulsion als basale Kräfte der Gemeinschaftsbildung,2017-10-19-julmi,article,article,,,German,,,,,,,,25478,julmi,,,,,,
1573,Was hat Liebe mit Wissen zu tun?,Was hat Liebe mit Wissen zu tun?,2017-09-11-cojocaru,article,article,,,German,,,,,,,,25447,cojocaru,,,,,,
1639,Liebe diesseits absoluter Sicherheit,Liebe diesseits absoluter Sicherheit,2017-10-12-liebsch,article,article,,,German,,,,,,,,25225,liebsch,,,,,,
1585,Grundzüge sozialer Integration,Grundzüge sozialer Integration,2017-09-20-behrendt,article,article,,,German,,,,,,,,25451,behrendt,,,,,,
1575,"""Universitas"" - Von der Liebe zur Erkenntnis?","""Universitas"" - Von der Liebe zur Erkenntnis?",2017-09-11-wiemer-siegfried,article,article,,,German,,,,,,,,25448,wiemer,25449,msiegfried,,,,
1594,Liebe bedeutet Gutheissung,Liebe bedeutet Gutheissung,2017-09-21-wald,article,article,,,German,,,,,,,,25453,wald,,,,,,
1610,Vertrauen wagen,Vertrauen wagen,2017-09-28-rother,article,article,,,German,,,,,,,,175,rother,,,,,,
1770,«Vor Deiner Haut  beginnt die Fremde.»,«Vor Deiner Haut  beginnt die Fremde.»,2017-11-24-fricke,article,article,,,German,,,,,,,,25460,fricke,,,,,,
1786,Fühlende Vernunft,Fühlende Vernunft,2017-12-01-bennentvahle,article,article,,,German,,,,,,,,25458,bennentvahle,,,,,,
1796,Freundschaften und Ehen,Freundschaften und Ehen,2017-12-06-jansen,article,article,,,German,,,,,,,,25456,jansen,,,,,,
1125,Wann bin ich und wenn ja wie oft? Oder: zeitförmige und zeitformlose Zeit,Wann bin ich und wenn ja wie oft?,2017-02-04-ilg,article,article,,,German,,,,,,,,25480,ilg,,,,,,
780,Äußerst knappe Einführung in die Identitätstheorie der Menschenwürde,Äußerst knappe Einführung in die Identitätstheorie der Menschenwürde,2016-11-30-tiedemann,article,article,,,German,,,,,,,,25463,tiedemann,,,,,,
1121,Die immerwährende Zukunft – vom Nutzen universeller Werte beim Nachdenken über Zukunft,Die immerwährende Zukunft,2017-02-04-christen,article,article,,,German,,,,,,,,25012,christen,,,,,,
1502,Warum meine Oma mehr digital will und wie ich mit 30 noch immer auf mein erstes Smartphone spare…,Warum meine Oma mehr digital will,2017-08-04-funk,article,article,,,German,,,,,,,,602,funk,,,,,,
1081,Aristoteles und das Problem kontingenter Zukunftsaussagen,Aristoteles und das Problem kontingenter Zukunftsaussagen,2017-01-13-pfeiffer,article,article,,,German,,,,,,,,25482,pfeiffer,,,,,,
788,Die Würde des Kindes im Rechtssystem und deren Bedeutung für die Praxis,Die Würde des Kindes im Rechtssystem und deren Bedeutung für die Praxis,2016-11-30-weberkhan,article,article,,,German,,,,,,,,25461,weberkhan,,,,,,
786,Was ist Menschenwürde?,Was ist Menschenwürde?,2016-11-30-baranzke,article,article,,,German,,,,,,,,25462,baranzke,,,,,,
1119,Die Philosophie und der Mut zu ökologischen Utopien,Die Philosophie und der Mut zu ökologischen Utopien,2017-02-04-brueckner,article,article,,,German,,,,,,,,25481,brueckner,,,,,,
990,Ökonomie und Glück,Ökonomie und Glück,2016-12-22-paech,article,article,,,German,,,,,,,,25475,paech,,,,,,
801,"Geldfragen, Lebensfragen","Geldfragen, Lebensfragen",2016-12-02-klattenhoff,article,article,,,German,,,,,,,,25594,klattenhoff,,,,,,
2975,Kantianismus für Tiere,Kantianismus für Tiere,2019-01-16-mueller,article,article,,,German,,,,,,,,453,nmueller,,,,,,
797,"Wenn wir eine kooperative Tausch-Wirtschaft wollen, brauchen wir ein Grundeinkommen","Wenn wir eine kooperative Tausch-Wirtschaft wollen, brauchen wir ein Grundeinkommen",2016-12-02-loepfe,article,article,,,German,,,,,,,,,,,,,,,
844,„Das ist mir zu philosophisch“,„Das ist mir zu philosophisch“,2016-12-05-schmidt,article,article,,,German,,,,,,,,25623,schmidt,,,,,,
819,Einen Schritt weiter: Das globale bedingungslose Grundeinkommen (GBGE),Einen Schritt weiter: Das globale bedingungslose Grundeinkommen (GBGE),2016-12-04-blasge,article,article,,,German,,,,,,,,25468,blasge,,,,,,
841,Bedingungsloses Grundeinkommen contra Wert der Arbeit? Versuch einer Antwort auf eine Frage der Freiheit,Bedingungsloses Grundeinkommen contra Wert der Arbeit? Versuch einer Antwort auf eine Frage der Freiheit,2016-12-05-klingbeildoering,article,article,,,German,,,,,,,,25466,klingbeildoering,,,,,,
3202,Künstliche Intelligenz – Künstliches Problem?,Künstliche Intelligenz – Künstliches Problem?,2019-03-29-sstrauss,article,article,,picture,German,,,,,,,,791,sstrauss,,,,,,
828,Das bedingungslose Grundeinkommen – eine Idee im fundamentalen Konflikt mit dem Prinzip der Gerechtigkeit,Das bedingungslose Grundeinkommen – eine Idee im fundamentalen Konflikt mit dem Prinzip der Gerechtigkeit,2017-02-21-minsch-schnell,article,article,,,German,,,,,,,,25469,minsch,25470,schnell,,,,
789,Menschenwürde und Menschenrechte aus philosophischer Sicht,Menschenwürde und Menschenrechte aus philosophischer Sicht,2016-11-30-pieper,article,article,,,German,,,,,,,,5192,pieper,,,,,,
1197,Der Angriff auf die Geisteswissenschaften,Der Angriff auf die Geisteswissenschaften,2017-03-07-huebsch,article,article,,,German,,,,,,,,,,,,,,,
6347,Die ökonomischen Grundlagen der Wirtschaftspolitik,Die ökonomischen Grundlagen der Wirtschaftspolitik,2022-10-23-schinner,article,article,,,German,UniLU,LU,,,,,,4054,schinner,,,,,,
292,Theorien zur Gerechtigkeit heute. Ein Überblick,Theorien zur Gerechtigkeit heute. Ein Überblick,2016-11-14-festl,article,article,,,German,,,,,,,,247,festl,,,,,,
260,Mehrsprachigkeit: Hindernis oder Chance für die Demokratie?,Mehrsprachigkeit: Hindernis oder Chance für die Demokratie?,2016-11-11-buchmueller,article,article,,,German,,,,,,,,25059,buchmueller,,,,,,
1147,Liebe - und wie sie den Alltag überlebt,Liebe - und wie sie den Alltag überlebt,2017-02-14-botton-bleisch,article,media article,video,,German,,,,,,,,,,,,,,,
1021,Warum bin ich morgen noch die gleiche Person wie heute?,Warum bin ich morgen noch die gleiche Person wie heute?,2016-12-26-woerner,article,article,,,German,,,,,,,,259,woerner,,,,,,
1074,Grundtypen von Freundschaft und Liebe – Schatten und Glück der Gemeinschaft,Grundtypen von Freundschaft und Liebe – Schatten und Glück der Gemeinschaft,2017-01-16-duesing,article,article,,,German,,,,,,,,25245,duesing,,,,,,
1184,Gesellschaft als Gemeinschaft,Gesellschaft als Gemeinschaft,2017-03-02-leser,article,article,,,German,,,,,,,,2,leser,,,,,,
1078,Wir-Gefühl und Gemeinschaft,Wir-Gefühl und Gemeinschaft,2017-01-28-engelen,article,article,,,German,,,,,,,,25217,engelen,,,,,,
1302,Kann der Mensch am Wir zum Ich werden?,Kann der Mensch am Wir zum Ich werden?,2017-04-04-haehnel,article,article,,,German,,,,,,,,997,haehnel,,,,,,
1412,Ich dich auch – Liebe und Gemeinschaft,Ich dich auch – Liebe und Gemeinschaft,2017-05-16-bernasconi,article,article,,,German,,,,,,,,25347,bernasconi,,,,,,
1195,"Der gerechte Tyrann, Wertekulturen und Verfassungen","Der gerechte Tyrann, Wertekulturen und Verfassungen",2017-03-07-guenter,article,article,,,German,,,,,,,,25342,aguenter,,,,,,
1217,Welche Gemeinschaft stiftet die Liebe?,Welche Gemeinschaft stiftet die Liebe?,2017-03-15-schoenherrmann,article,article,,,German,,,,,,,,25343,schoenherrmann,,,,,,
1387,Die Möglichkeit der Liebe bei Martin Buber und dessen Atomismus im Personalen,Die Möglichkeit der Liebe bei Martin Buber und dessen Atomismus im Personalen,2017-05-05-matzer,article,article,,,German,,,,,,,,25346,matzer,,,,,,
1407,Liebe in der Gemeinschaft,Liebe in der Gemeinschaft,2017-05-12-zimmermann,article,article,,,German,,,,,,,,25771,dzimmermann,,,,,,
2556,Nachdenken über Heimat,Nachdenken über Heimat,2018-07-21-krueger,article,article,,,German,,,,,,,,568,jkrueger,,,,,,
2332,Heimat: [m]eine Sterne! Ein Nach-Ruf in Aristotelischer Einstellung,Heimat: [m]eine Sterne! Ein Nach-Ruf in Aristotelischer Einstellung,2018-03-12-recki,article,article,,,German,,,,,,,,24942,recki,,,,,,
1591,Nachdenken über Heimat: Zwischen Zugehörigkeit und Einzigartigkeit,Nachdenken über Heimat: Zwischen Zugehörigkeit und Einzigartigkeit,2017-10-20-hemel,article,article,,,German,,,,,,,,25251,hemel,,,,,,
1596,Heimatvorstellungen eines Aussenseiters,Heimatvorstellungen eines Aussenseiters,2017-11-01-katsarov,article,article,,,German,,,,,,,,25253,katsarov,,,,,,
1694,Jenseits von Heimat oder die Globalisierung entlässt ihre Kinder ,Jenseits von Heimat: die Globalisierung entlässt ihre Kinder,2017-11-13-rauschenbach,article,article,,,German,,,,,,,,25255,rauschenbach,,,,,,
272,Der Transhumanismus als politische Bewegung,Der Transhumanismus als politische Bewegung,2016-11-13-siegetsleitner,article,article,,,German,,,,,,,,25429,siegetsleitner,,,,,,
